ID_Pasajero;Nombre_Pax;Apellido_Pax;DNI_Pax;Fecha_Nac_Pax;Direccion_Pax;Ciudad_Pax;ID_Provincia
1732;Emmery;Cafferty;5984361;1950/12/11;Cordoba 210;Villa Mercedes;6
1733;Rebeka;Pym;5060334;1956/06/06;Belgrano 45;Resistencia;20
1734;Eugenia;McCarl;5689878;1957/07/26;Sarmiento 34;Santa Rosa;9
1735;Jeanelle;Sambells;5421562;1956/01/14;Independencia 45;San Fernando del Valle;14
1736;Sela;Beecheno;9618219;1956/07/14;Cordoba 210;Mendoza;7
1737;Marnie;Oherlihy;8393891;1949/02/23;Colon 512;Santa Rosa;9
1738;Linette;O' Hern;5387927;1952/08/18;San Martin 123;Cordoba;4
1739;Reinhold;Saterthwait;5790399;1954/09/29;Sarmiento 34;La Rioja;13
1740;Ainslie;Bittlestone;5464524;1950/06/27;Cabildo 555;Rosario;3
1741;Ralf;Cardenoza;5431329;1952/09/21;Mitre 89;Posadas;19
1742;Becca;Le Grys;8500899;1958/05/09;Independencia 45;La Plata;2
1743;Currey;Arstingall;7444183;1951/12/14;Sarmiento 34;La Rioja;13
1744;Mellie;Daber;7676153;1956/01/14;Cordoba 210;San Miguel de Tucuman;12
1745;Nahum;Trewhella;8505294;1947/06/05;Independencia 45;La Banda;5
1746;Enrica;Imlaw;5866812;1946/09/08;Sarmiento 34;Capital Federal;1
1747;Alan;Ventum;6035313;1950/10/25;Colon 512;San Salvador de Jujuy;16
1748;Melodie;Driver;9617296;1956/07/11;Independencia 45;La Rioja;13
1749;Stanislaus;Abrahamsohn;5392674;1960/06/01;Independencia 45;San Fernando del Valle;14
1750;Audrye;McReynold;7496224;1960/12/01;Sarmiento 34;Rosario;3
1751;Jaimie;Gaw;8630958;1945/09/05;Cabildo 555;Monte Caseros;18
1752;Rourke;Reveland;8818418;1954/01/22;Belgrano 45;San Salvador de Jujuy;16
1753;Jaimie;Jakubovski;5588815;1956/06/24;Cabildo 555;Cordoba;4
1754;Wilhelm;Barrick;8180722;1955/07/20;San Martin 123;Posadas;19
1755;Serge;Olliver;8584220;1945/08/12;Belgrano 45;San Salvador de Jujuy;16
1756;Free;Grigolon;7513903;1952/03/16;Independencia 45;San Fernando del Valle;14
1757;Adolphus;McKerron;9493184;1955/03/27;Rivadavia 678;La Banda;5
1758;Hewett;Ecclestone;9444485;1952/11/18;Colon 512;General Roca;10
1759;Roderich;Wixey;7208607;1955/01/30;Mitre 89;Rosario;3
1760;Etta;Garmon;9446047;1946/12/12;San Martin 123;Capital Federal;1
1761;Michelina;Leibold;7206595;1958/11/28;Colon 512;General Roca;10
1762;Symon;Cowpland;8371588;1957/09/27;Mitre 89;Parana;17
1763;Kassandra;Chinery;8070003;1959/10/19;Montevideo 1377;San Fernando del Valle;14
1764;Rick;Danher;5057870;1951/03/08;Independencia 45;Villa Mercedes;6
1765;Edithe;Pindell;8839316;1956/12/09;Rivadavia 678;Resistencia;20
1766;Milton;Phelan;5672248;1957/10/21;Colon 512;San Fernando del Valle;14
1767;Caron;Mager;7187140;1947/01/02;Uruguay 1345;Neuquen;11
1768;Ardith;Puttergill;9320052;1948/03/13;Belgrano 45;San Fernando del Valle;14
1769;Pammi;Druery;9924928;1957/12/09;Rivadavia 678;Mendoza;7
1770;Candice;Strass;7690928;1960/08/16;Belgrano 45;Resistencia;20
1771;Budd;Taylo;7280135;1957/09/20;Mitre 89;Resistencia;20
1772;Avivah;Hars;9611249;1955/10/19;Uruguay 1345;Capital Federal;1
1773;Katheryn;Hierro;8121177;1950/12/31;Cabildo 555;Cordoba;4
1774;Lemmy;Salvati;5085817;1953/10/20;Uruguay 1345;Rosario;3
1775;Amye;Maplethorpe;7850387;1951/03/05;Colon 512;San Salvador de Jujuy;16
1776;Emeline;Gianullo;6874033;1954/03/13;Independencia 45;La Banda;5
1777;Emalee;Fassbender;5374187;1955/12/17;Colon 512;La Plata;2
1778;Faun;Songust;9984239;1958/03/19;Colon 512;Resistencia;20
1779;Adi;Kunze;6260171;1948/07/13;Uruguay 1345;La Banda;5
1780;Win;Naismith;7009877;1950/09/02;Cordoba 210;Rosario;3
1781;Rosene;Stocker;7414884;1958/04/07;Colon 512;Salta;15
1782;Margret;Friar;7574518;1951/02/05;San Martin 123;General Roca;10
1783;Ely;Stoltz;8339199;1953/10/30;Sarmiento 34;La Rioja;13
1784;Juline;Belchamber;6365198;1955/12/01;Cabildo 555;Capital Federal;1
1785;Reinwald;Degue;5441076;1952/03/06;Mitre 89;Monte Caseros;18
1786;Kelvin;MacCrackan;5535887;1947/09/03;Independencia 45;General Roca;10
1787;Verina;Carvill;9791022;1948/06/24;Sarmiento 34;La Banda;5
1788;Philomena;Langeren;8436117;1947/11/08;Cordoba 210;Salta;15
1789;Sammy;Charlin;5761807;1955/11/26;Independencia 45;Neuquen;11
1790;Happy;Beachem;8926817;1957/07/03;Sarmiento 34;Santa Rosa;9
1791;Aidan;Campsall;7945580;1949/09/01;Colon 512;La Banda;5
1792;Vernon;Le Conte;9358680;1948/11/19;Independencia 45;Formosa;21
1793;Konstantine;Isoldi;5121690;1948/06/16;Independencia 45;San Miguel de Tucuman;12
1794;Mohammed;Ewbanche;8059790;1945/12/22;Sarmiento 34;Formosa;21
1795;Burty;Mansfield;7816719;1960/03/20;Cabildo 555;Formosa;21
1796;Antonina;Jeyness;7558506;1957/08/21;Belgrano 45;Formosa;21
1797;Tami;Habron;8215269;1954/04/27;Cabildo 555;Santa Rosa;9
1798;Artie;Sandry;9145904;1959/04/18;San Martin 123;Posadas;19
1799;Marthena;Meakin;9415865;1957/10/09;Belgrano 45;Capital Federal;1
1800;Alexis;Lacelett;9844662;1947/01/13;Independencia 45;Posadas;19
1801;Kassi;Bogie;6808137;1955/02/08;Rivadavia 678;Posadas;19
1802;Roderich;Farres;9996731;1956/04/18;Colon 512;Posadas;19
1803;Sherry;Redbourn;5984413;1950/04/13;Mitre 89;Villa Mercedes;6
1804;Cleve;Vereker;6298888;1952/04/24;San Martin 123;Formosa;21
1805;Cody;Cadlock;9111050;1947/11/09;Colon 512;Posadas;19
1806;Tiena;Vass;5473521;1951/12/02;Mitre 89;Capital Federal;1
1807;Ryon;Wass;5321402;1946/09/12;Montevideo 1377;Mendoza;7
1808;Giustino;Luff;6932791;1947/10/20;Independencia 45;Formosa;21
1809;Merridie;Roman;8045501;1949/12/12;Rivadavia 678;Santa Rosa;9
1810;Jethro;Kulicke;9720544;1950/04/17;Colon 512;General Roca;10
1811;Trisha;Arangy;5436451;1953/08/08;Uruguay 1345;Cordoba;4
1812;Trisha;Fruser;5953432;1958/09/02;Belgrano 45;Cordoba;4
1813;Seymour;Johansen;6272862;1945/11/13;Rivadavia 678;Mendoza;7
1814;Josh;Faraker;5456563;1948/05/28;Belgrano 45;San Juan;8
1815;Jilly;Allsup;7894630;1956/06/29;Mitre 89;Villa Mercedes;6
1816;Gibbie;Heinsh;9264779;1950/01/04;Uruguay 1345;Santa Rosa;9
1817;Norene;O'Bradane;5873907;1956/08/31;Cabildo 555;San Miguel de Tucuman;12
1818;Craggy;Illsley;9159428;1954/11/08;Uruguay 1345;Rosario;3
1819;Julita;Tapley;5501515;1960/09/06;Colon 512;Salta;15
1820;Rodolfo;Paulich;5522114;1960/05/22;Independencia 45;Cordoba;4
1821;Sharia;De la Eglise;5211720;1949/09/18;Colon 512;General Roca;10
1822;Kingsly;Breward;9094646;1956/09/29;Colon 512;Salta;15
1823;Karita;Donneely;5832172;1954/03/23;Uruguay 1345;General Roca;10
1824;Nani;Bims;5707781;1952/09/09;Cordoba 210;Resistencia;20
1825;Pascale;Inman;7199239;1956/02/02;Colon 512;Cordoba;4
1826;Stevie;Odams;8399365;1958/05/07;San Martin 123;Villa Mercedes;6
1827;Wayne;Vouls;6811704;1949/01/06;Sarmiento 34;La Banda;5
1828;Bax;Jordon;9495938;1957/03/18;Cabildo 555;La Rioja;13
1829;Eydie;Minelli;7766533;1946/01/29;Mitre 89;Santa Rosa;9
1830;Jesselyn;Maddern;6674121;1955/12/26;Independencia 45;Rosario;3
1831;Eran;Bangley;5629412;1950/08/22;Sarmiento 34;Villa Mercedes;6
1832;Clarabelle;Haddeston;6906206;1955/11/26;Cordoba 210;La Banda;5
1833;Joyan;Trinke;9620896;1953/11/29;Independencia 45;Posadas;19
1834;Waylin;Wagon;5516392;1956/09/02;Sarmiento 34;Villa Mercedes;6
1835;Becca;Dashper;8406779;1959/06/13;Colon 512;La Rioja;13
1836;Roscoe;Nore;5886310;1950/12/11;Independencia 45;Villa Mercedes;6
1837;Elianore;Gay;6009052;1956/04/13;Independencia 45;Neuquen;11
1838;Boycie;Ortmann;5653756;1960/04/04;Sarmiento 34;Santa Rosa;9
1839;Antonie;Summerley;9440851;1956/03/04;Cabildo 555;Santa Rosa;9
1840;Casey;Trowler;7143529;1958/05/28;Belgrano 45;Parana;17
1841;Luciano;Chasles;9517282;1954/01/29;Cabildo 555;Parana;17
1842;Philippe;Nurny;6099302;1956/09/20;San Martin 123;Parana;17
1843;Terrijo;Leidecker;7373780;1950/02/25;Belgrano 45;Formosa;21
1844;Leia;Waldren;9356657;1951/07/09;Independencia 45;Posadas;19
1845;Bibby;Karpman;9519449;1951/05/01;Rivadavia 678;Rosario;3
1846;Serena;Rowdell;5671029;1947/12/05;Colon 512;Cordoba;4
1847;Faina;Leon;7698589;1955/10/22;Mitre 89;Resistencia;20
1848;Skip;Ratt;6089342;1951/05/20;San Martin 123;Parana;17
1849;Tana;Anelay;6982510;1950/04/05;Colon 512;Santa Rosa;9
1850;Avery;Maps;9804355;1957/12/08;Mitre 89;Salta;15
1851;Georgia;Lacroux;8907742;1950/03/28;Montevideo 1377;San Fernando del Valle;14
1852;Roy;Meakin;8100472;1958/05/23;Independencia 45;Resistencia;20
1853;Ashely;Galvin;8086779;1946/12/07;Rivadavia 678;Neuquen;11
1854;Joya;Van der Merwe;8080771;1948/06/10;Colon 512;Santa Rosa;9
1855;Shelba;Anfosso;5087057;1956/06/24;Uruguay 1345;Neuquen;11
1856;Corrinne;Harome;7962150;1957/07/19;Belgrano 45;Rosario;3
1857;Emmerich;Boate;6411616;1956/12/24;Rivadavia 678;Parana;17
1858;Joyan;Masterson;9209163;1958/04/19;Belgrano 45;Posadas;19
1859;Eliot;Disley;6281000;1950/08/05;Mitre 89;Posadas;19
1860;Lizzie;Caulton;7880110;1954/12/23;Uruguay 1345;General Roca;10
1861;Fair;Grieves;8027023;1960/02/19;Cabildo 555;La Banda;5
1862;Padriac;Manvell;8150303;1951/07/09;Uruguay 1345;San Fernando del Valle;14
1863;Antonella;Blenkin;5555975;1955/07/18;Colon 512;La Banda;5
1864;Ange;Twigger;9281365;1950/03/16;Independencia 45;Posadas;19
1865;Boony;Tellenbach;5956192;1952/04/15;Colon 512;Capital Federal;1
1866;Tod;Dunnet;6931569;1949/06/14;Colon 512;Salta;15
1867;Renaldo;Kyffin;5559975;1949/10/25;Uruguay 1345;San Fernando del Valle;14
1868;Dehlia;Wandrach;7707580;1953/10/30;Cordoba 210;Salta;15
1869;Vilhelmina;Czapla;8765960;1956/10/26;Colon 512;General Roca;10
1870;Clea;Tulloch;6236183;1956/02/15;San Martin 123;Capital Federal;1
1871;Ollie;Bamling;5234784;1949/03/16;Sarmiento 34;Parana;17
1872;Mariquilla;Langton;9802014;1947/08/31;Cabildo 555;Posadas;19
1873;Paloma;Pegrum;6239054;1948/01/05;Mitre 89;Formosa;21
1874;Paulie;Wilce;9395096;1955/08/07;Independencia 45;Parana;17
1875;Reggy;Blakiston;9734338;1951/08/22;Sarmiento 34;Neuquen;11
1876;Salem;Megarrell;8791442;1953/03/11;Cordoba 210;Formosa;21
1877;Orrin;Polkinhorn;9996668;1945/03/30;Independencia 45;San Fernando del Valle;14
1878;Oran;Kilgannon;8250055;1957/07/16;Sarmiento 34;Capital Federal;1
1879;Ly;Warnock;5624603;1946/01/18;Colon 512;General Roca;10
1880;Rosana;McGuff;5609720;1950/09/28;Independencia 45;Formosa;21
1881;Keri;Attwoul;6557442;1948/07/24;Independencia 45;Mendoza;7
1882;Maximo;Bassingden;8207648;1957/04/08;Sarmiento 34;Monte Caseros;18
1883;Arlette;Lamerton;8918739;1950/08/13;Cabildo 555;Formosa;21
1884;Noe;Swains;6500207;1957/07/01;Belgrano 45;Cordoba;4
1885;Briny;Priddey;7379476;1948/03/09;Cabildo 555;La Rioja;13
1886;Shelley;Coxhell;5549431;1959/08/04;San Martin 123;Santa Rosa;9
1887;Moina;Woodburne;7250726;1945/06/24;Belgrano 45;Santa Rosa;9
1888;Bentlee;Vowels;8651931;1945/08/31;Independencia 45;La Rioja;13
1889;Martie;Knevet;6891663;1953/12/12;Rivadavia 678;San Juan;8
1890;Correy;Holme;6976852;1947/01/11;Colon 512;Santa Rosa;9
1891;Alexio;O'Kelly;7056276;1960/07/04;Mitre 89;Rosario;3
1892;Kata;Kemmons;6288452;1952/09/18;San Martin 123;Santa Rosa;9
1893;Kylen;Searson;6622600;1949/11/19;Colon 512;La Rioja;13
1894;Kati;Dales;8860420;1952/12/25;Mitre 89;San Miguel de Tucuman;12
1895;Jane;Hedan;9200664;1948/07/21;Montevideo 1377;Posadas;19
1896;Eveline;Tilt;5534155;1956/07/28;Independencia 45;La Banda;5
1897;Roddie;Mogridge;6259559;1960/04/06;Rivadavia 678;Formosa;21
1898;Haslett;Walaron;8676538;1954/03/07;Colon 512;Posadas;19
1899;Gale;Garforth;9152397;1958/02/20;Uruguay 1345;La Rioja;13
1900;Kaylil;Loomis;5953591;1959/10/17;Belgrano 45;Salta;15
1901;Kaine;Ceney;7462403;1949/05/09;Rivadavia 678;General Roca;10
1902;Carol-jean;Angelo;5195623;1949/01/31;Belgrano 45;San Juan;8
1903;Falkner;Smiths;7875787;1956/11/15;Mitre 89;General Roca;10
1904;Eda;Copperwaite;5716806;1947/08/07;Uruguay 1345;Rosario;3
1905;Frasier;Quarrell;6902811;1946/06/05;Cabildo 555;San Fernando del Valle;14
1906;Flory;Brackley;6379464;1960/10/10;Uruguay 1345;San Miguel de Tucuman;12
1907;Dorrie;Elbourne;8491919;1945/04/26;Colon 512;Monte Caseros;18
1908;Marta;Woolvin;7875551;1951/04/10;Independencia 45;Cordoba;4
1909;Gwenore;Nutt;5516346;1958/02/24;Colon 512;La Rioja;13
1910;Matthus;Threlfall;5943193;1951/08/28;Colon 512;Mendoza;7
1911;Coreen;Cawthra;6821559;1955/06/06;Uruguay 1345;Parana;17
1912;Salim;Endrizzi;9415593;1956/05/18;Cordoba 210;Resistencia;20
1913;Helli;Tomanek;5669045;1945/08/03;Colon 512;Resistencia;20
1914;Lesli;Sabey;6615067;1947/03/10;San Martin 123;La Plata;2
1915;Alice;Delamaine;5787355;1958/05/28;Sarmiento 34;La Rioja;13
1916;Sibel;Minifie;7863000;1953/03/05;Cabildo 555;Neuquen;11
1917;Nicolina;Endecott;7186509;1954/10/18;Mitre 89;Villa Mercedes;6
1918;Therese;McGrane;9142133;1955/02/18;Independencia 45;San Salvador de Jujuy;16
1919;Lincoln;Seden;7120993;1951/08/14;Sarmiento 34;Capital Federal;1
1920;Derick;Rohmer;8772249;1948/03/20;Cordoba 210;San Salvador de Jujuy;16
1921;Sheryl;Nardrup;7751772;1959/09/04;Independencia 45;San Juan;8
1922;Karissa;Heditch;9388814;1958/11/09;Sarmiento 34;Monte Caseros;18
1923;Amii;Ramey;7453756;1949/05/11;Colon 512;Salta;15
1924;Athena;Eastridge;8624702;1959/07/10;Independencia 45;Santa Rosa;9
1925;Therese;Longforth;6542249;1945/12/31;Independencia 45;La Banda;5
1926;Kristo;Pryke;8836872;1959/10/21;Sarmiento 34;Neuquen;11
1927;Jessamyn;Oels;8736978;1957/08/25;Cabildo 555;General Roca;10
1928;Robinette;Sketchley;7918711;1956/12/21;Belgrano 45;Mendoza;7
1929;Murvyn;Grisard;8100021;1960/02/09;Cabildo 555;Cordoba;4
1930;Ignace;Brimner;8648497;1958/02/17;San Martin 123;Neuquen;11
1931;Ivor;Semiras;5565898;1952/03/25;Belgrano 45;Posadas;19
1932;Galvan;Fleischer;5845095;1959/10/23;Independencia 45;Mendoza;7
1933;Melinda;Rawll;7788523;1951/05/14;Rivadavia 678;San Salvador de Jujuy;16
1934;Lonna;Gorey;9916245;1947/11/18;Colon 512;San Miguel de Tucuman;12
1935;Feodor;Kas;7059172;1948/10/04;Mitre 89;Santa Rosa;9
1936;Verne;Reedie;6709241;1960/03/14;San Martin 123;Monte Caseros;18
1937;Nari;Hargraves;8910341;1947/08/17;Colon 512;Villa Mercedes;6
1938;Rosemonde;Belchambers;6939548;1949/07/18;Mitre 89;Salta;15
1939;Farley;Dyett;9573693;1957/02/16;Montevideo 1377;San Salvador de Jujuy;16
1940;Gina;Pyke;6771340;1948/08/26;Independencia 45;Monte Caseros;18
1941;Orran;Cluer;8895001;1945/08/29;Rivadavia 678;Villa Mercedes;6
1942;Jada;Nerney;7288246;1945/07/02;Colon 512;Cordoba;4
1943;Timoteo;Kivell;6167564;1959/07/15;Uruguay 1345;San Miguel de Tucuman;12
1944;Artus;Pawelski;8144328;1954/10/07;Belgrano 45;Mendoza;7
1945;Arnaldo;Kaplan;6462684;1955/06/13;Rivadavia 678;La Rioja;13
1946;De witt;Joburn;5649061;1947/10/28;Belgrano 45;Capital Federal;1
1947;Rolfe;Gallagher;8228293;1953/04/01;Mitre 89;San Juan;8
1948;Sallie;Birchner;7464578;1960/11/08;Uruguay 1345;Santa Rosa;9
1949;Adrien;Gateman;7325177;1957/03/23;Cabildo 555;Rosario;3
1950;Alvina;Gosnay;5079093;1951/03/30;Uruguay 1345;Posadas;19
1951;Matilde;Milmith;6640684;1947/09/16;Colon 512;Santa Rosa;9
1952;Fern;Heavyside;8436708;1960/08/01;Independencia 45;San Fernando del Valle;14
1953;Ash;Catterill;6954963;1960/10/23;Colon 512;Capital Federal;1
1954;Karlens;Ollerenshaw;7087512;1954/04/14;Colon 512;La Rioja;13
1955;Nonna;Englishby;8734089;1959/05/08;Uruguay 1345;La Banda;5
1956;Kym;Legrice;6047532;1959/02/05;Cordoba 210;La Banda;5
1957;Edmund;Row;5450897;1958/03/12;Colon 512;Neuquen;11
1958;Sapphira;Ewbanck;7733961;1946/11/23;San Martin 123;General Roca;10
1959;Alvie;Diggins;6378221;1955/09/12;Sarmiento 34;Salta;15
1960;Pincas;Grichukhin;6850722;1953/09/13;Cabildo 555;Santa Rosa;9
1961;Ilene;Slay;5207858;1953/01/18;Mitre 89;La Banda;5
1962;Arther;Hensmans;8412458;1957/01/13;Independencia 45;Santa Rosa;9
1963;Zelda;Drysdell;5079350;1953/01/14;Sarmiento 34;Salta;15
1964;Isaiah;Mallam;5953334;1952/12/04;Cordoba 210;Neuquen;11
1965;Christian;Borell;8707131;1950/03/14;Independencia 45;Neuquen;11
1966;Pauletta;Mumbray;7057752;1955/10/25;Sarmiento 34;San Fernando del Valle;14
1967;Cyndi;Willimot;9047106;1955/08/26;Colon 512;Posadas;19
1968;Kynthia;Cajkler;7693213;1954/10/12;Independencia 45;Parana;17
1969;Beitris;Dismore;8701598;1959/01/30;Independencia 45;Parana;17
1970;Bekki;Gardiner;7142688;1950/06/13;Sarmiento 34;Salta;15
1971;Lemar;Barczynski;6846600;1947/08/12;Cabildo 555;Mendoza;7
1972;Mayne;Davidovici;9662280;1954/06/05;Belgrano 45;Monte Caseros;18
1973;Bent;McCroft;8872066;1949/08/30;Cabildo 555;Resistencia;20
1974;Padraic;Wyleman;9516230;1950/05/25;San Martin 123;Santa Rosa;9
1975;Gavan;Kibbel;9008220;1946/04/23;Belgrano 45;Resistencia;20
1976;Meg;Boase;7653168;1954/09/05;Independencia 45;La Banda;5
1977;Debbi;Sonley;6632045;1951/07/23;Rivadavia 678;La Rioja;13
1978;Latia;Pouck;8983726;1950/10/24;Colon 512;San Salvador de Jujuy;16
1979;Yasmin;Doubrava;9044590;1950/04/18;Mitre 89;Capital Federal;1
1980;Fairleigh;Hebblewaite;6657330;1945/12/04;San Martin 123;San Fernando del Valle;14
1981;Ennis;Rikkard;6212095;1949/10/04;Colon 512;Rosario;3
1982;Nicolea;Hawkeridge;8230368;1959/06/24;Mitre 89;Posadas;19
1983;Ruthann;Giovannoni;6243011;1955/03/11;Montevideo 1377;La Plata;2
1984;Federico;Bowe;5946050;1956/09/29;Independencia 45;La Banda;5
1985;Tonie;Schoffel;6576844;1951/11/15;Rivadavia 678;Santa Rosa;9
1986;Leisha;Muffitt;7867611;1947/08/15;Colon 512;Formosa;21
1987;Pepe;Plinck;6615145;1957/04/29;Uruguay 1345;Parana;17
1988;Kory;Hedingham;5036466;1953/10/19;Belgrano 45;Salta;15
1989;Jojo;Kiebes;7509753;1957/12/08;Rivadavia 678;San Juan;8
1990;Saxe;Dudgeon;5563222;1954/02/16;Belgrano 45;Rosario;3
1991;Sheela;Serjent;5675430;1956/10/16;Mitre 89;San Fernando del Valle;14
1992;Yolanthe;Faloon;6615159;1946/01/30;Uruguay 1345;Capital Federal;1
1993;Alyss;Havesides;9723706;1945/06/20;Cabildo 555;Santa Rosa;9
1994;Nadia;Aveyard;7725242;1960/10/09;Uruguay 1345;Cordoba;4
1995;Wain;Avrashin;8367389;1953/02/26;Colon 512;La Plata;2
1996;Erhart;Timmins;8616005;1949/07/30;Independencia 45;Neuquen;11
1997;Allis;Haestier;5589549;1951/03/12;Colon 512;Cordoba;4
1998;Vicki;Valentine;6741358;1955/10/30;Colon 512;Parana;17
1999;Kania;Meagh;9944483;1948/06/15;Uruguay 1345;Posadas;19
2000;Vachel;Fashion;6282909;1955/01/30;Cordoba 210;Parana;17
